# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: hpc-c10-node01.unitn.it
# Release : 3.10.0-1160.24.1.el7.x86_64
# Version : #1 SMP Thu Apr 8 19:51:47 UTC 2021
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 237.983205 
# Number of iterations (recorded+unrecorded): 1192501236 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
1227310829.45	12397.13
1227913270.93	8821.38
1228233921.30	15495.91
1228913127.37	9298.34
1229912984.81	10490.26
1230304678.17	10729.24
1230913080.23	10728.24
1231912936.67	5245.63
1232309875.66	10728.24
1232913032.09	9059.36
1233912889.53	10251.28
1234912745.97	12159.14
1235912603.41	9774.31
1236862634.37	10966.23
1236912698.83	10013.29
1237220237.13	15734.89
1237912555.27	8821.38
1238110667.29	10013.29
1238490441.49	16449.84
1238912650.70	7152.50
1239796644.31	10252.28
1239912508.13	6198.56
1240267011.12	15734.89
1240912364.57	19310.64
1241912222.01	6436.55
1242912078.45	9298.34
1243912173.87	9775.31
1244912746.26	7867.44
1245911887.75	4530.68
1246395843.60	10013.29
1246911983.17	8344.41
1247911840.61	8344.41
1248911697.05	6914.51
1249912031.46	8344.41
1250911649.91	8582.39
1251911506.35	12159.14
1252230010.88	10729.24
1252911363.79	8105.43
1253911459.21	9536.33
1254911315.65	6437.55
1255911173.09	5483.61
1256911268.51	9536.33
1257911124.95	14542.97
1258910982.39	6198.56
1259606400.32	12635.11
1259911077.82	11443.19
1260910934.25	9536.33
1261911744.63	13351.06
1262910648.13	8583.39
1263910743.55	5245.63
1264910600.99	8582.39
1265910457.43	20503.55
1266910552.86	9298.34
1267910410.29	7867.44
1268910266.73	11205.21
1269910362.16	8582.39
1270218138.44	10013.29
1270910219.59	9297.34
1271910076.03	16211.86
1271926525.87	3814.73
1272910171.46	6675.53
1273764365.17	10728.24
1273910028.90	7628.46
1274909885.33	9059.36
1275909742.77	9297.34
1276909837.20	6914.51
1277909694.63	8582.39
1278909790.06	7867.44
1279909646.50	7391.48
1280909503.94	9298.34
1281909361.37	9297.34
1282909455.80	9060.36
1283909313.24	9536.33
1284909169.67	8821.38
1285909027.11	13351.06
1286909599.50	10251.28
1287908978.98	8821.38
1288908836.41	7390.48
1289604731.30	12635.11
1289908931.84	8344.41
1290908788.28	9537.33
1291908645.71	9775.31
1292908741.14	9298.34
1293251085.98	10490.26
1293908597.58	8106.43
1294908455.02	10251.28
1295908311.45	25510.20
1296908406.88	9775.31
1297908264.32	10013.29
1298908120.76	8106.43
1299908216.18	10013.29
1300908073.62	9059.36
1301907930.06	11682.18
1302403568.08	10013.29
1302908025.48	10490.26
1303907882.92	16211.86
1304907739.36	17880.74
1305463931.10	9536.33
1305907596.79	14542.97
1306239213.39	12397.13
1306907692.22	9536.33
1307907548.66	7152.50
1308907406.10	7867.44
1309907501.52	11443.19
1310305393.44	10490.26
1310907357.96	6914.51
1311907453.38	5722.60
1312907310.82	18356.70
1313907167.26	16211.86
1314907024.70	24079.30
1315907120.12	8105.43
1316906976.56	9775.31
1317906834.00	8344.41
1318906690.44	12159.14
1319411387.82	10489.26
1319906785.86	7391.48
1320906643.30	9059.36
1321906738.72	11682.18
1322906595.16	10729.24
1323906452.60	10490.26
1324906309.04	10729.24
1325906166.48	8821.38
1326906261.90	6198.56
1327906118.34	7629.46
1328906213.76	5960.58
1329601870.67	12635.11
1329906071.20	8105.43
1330905927.64	12636.11
1331905785.08	18356.70
1332905880.50	8821.38
1333519288.21	12635.11
1333905736.94	13590.04
1334905594.38	9536.33
1335905927.78	6675.53
1336036095.60	10013.29
1336905546.24	12397.13
1337905403.68	14542.97
1338395081.12	10251.28
1338905499.10	8105.43
1339905355.54	7152.50
1340905212.98	5721.60
1341905069.42	8583.39
1342905164.84	7629.46
1343905022.28	6913.51
1344904878.72	6437.55
1345904974.14	7629.46
1346904831.58	6436.55
1347904688.02	9298.34
1348904783.44	9060.36
1349904640.88	9059.36
1350904736.30	8105.43
1351904592.74	10013.29
1352904450.18	6913.51
1353904306.62	10013.29
1354904164.06	20025.59
1355904259.48	10013.29
1356904115.92	12636.11
1357405474.54	10013.29
1357903973.36	7629.46
1358904068.78	10489.26
1359903925.22	6914.51
1360552616.44	9298.34
1360903782.66	11205.21
1361903639.10	12874.09
1362903734.52	10490.26
1363903591.96	6913.51
1364511039.09	10490.26
1364903448.40	10252.28
1365903543.82	10490.26
1366321939.29	10490.26
1366904354.19	5960.58
1367903257.70	8106.43
1368903353.12	9298.34
